video_id,category_id,country,channel_id,channel_title,logged_at_initial,view_count_initial,like_count_initial,comment_count_initial,c_view_count_initial,c_subscriber_count_initial,logged_at_final,view_count_final,like_count_final,comment_count_final,c_view_count_final,c_subscriber_count_final,published_year,published_month,published_day_of_week,published_time,view_count_difference,like_count_difference,avg_view_diff_per_category,avg_likes_diff_per_category,comment_count_difference,avg_comment_diff_per_category,subscriber_count_difference,engagement_score,channel_authority
gPqvAxnGeD4,17.0,IN,UC1tmhmA9Tc9yE89dT1sVtYg,Sports khabar ,2025-07-24 20:19:07,132145.0,801.0,0.0,21726527.0,106000.0,2025-07-24 21:19:24,143370.0,803.0,0.0,21726527.0,106000.0,2025,7,Thursday,19:24:03,11225.0,2.0,1323.0,29.375,0.0,1.875,0.0,0.00017817371937639198,11.571203807011969
GuCyUVqbQlI,22.0,IN,UCM5_kFiPysBLKN_mxwQ_yJA,Puja Ki swadisht Rasoi,2025-07-24 20:19:07,779.0,10.0,1.0,987329.0,3900.0,2025-07-24 21:19:24,1211.0,12.0,1.0,987329.0,3900.0,2025,7,Thursday,19:32:06,432.0,2.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.004629629629629629,8.268988209506656
GxgRychTtjA,24.0,US,UCv7YFWATebnJ1ty4cwMKgsQ,Wendy Williams Show,2025-07-24 20:19:07,148.0,14.0,1.0,204819672.0,2600000.0,2025-07-24 21:19:24,212.0,18.0,3.0,204819672.0,2600000.0,2025,7,Thursday,19:30:06,64.0,4.0,1079.7575757575758,31.742424242424242,2.0,1.696969696969697,0.0,0.15625,14.77102238760702
h0BRJuWNsC4,,,UCt4t-jeY85JegMlZ-E5UWtA,Aaj Tak,,,,,,,,,,,,,2025,7,Thursday,20:04:26,,,,,,,,,
H1U1DwUXzPc,27.0,unknown,UCJQI2M99M58ybGffOO66LzQ,English vocabulary by Praveen ,2025-07-24 20:19:07,174.0,2.0,0.0,6164.0,17.0,2025-07-24 21:19:24,178.0,1.0,0.0,6164.0,17.0,2025,7,Thursday,19:22:41,4.0,-1.0,411.4,46.8,0.0,0.7,0.0,-0.25,2.8903717578961645
h29jCAaJiU8,26.0,IN,UCoCG0SnpRcA1HINKP-L8xdw,SAJID D,2025-07-24 20:19:07,246.0,2.0,0.0,5949750.0,64300.0,2025-07-24 21:19:24,246.0,2.0,0.0,5949750.0,64300.0,2025,7,Thursday,19:20:52,0.0,0.0,379.0,22.5,0.0,0.0,0.0,0.0,11.071330462204312
H3FWPu7KqkE,23.0,IN,UCEfU6rR468RvmccFY8MJgmQ,BEAUTY OFFICIAL LOOK,2025-07-24 20:19:07,3424.0,23.0,0.0,133098101.0,105000.0,2025-07-24 21:19:24,5192.0,45.0,0.0,133098101.0,105000.0,2025,7,Thursday,19:34:14,1768.0,22.0,1012.8636363636364,34.63636363636363,0.0,1.5,0.0,0.012443438914027148,11.561725152903833
h9U7zXnsEo4,22.0,IN,UCnYEHEycr4Zq_PBcHViTLfQ,JourneyWithSachin,2025-07-24 20:19:07,295.0,7.0,0.0,1557387.0,2830.0,2025-07-24 21:19:24,333.0,13.0,0.0,1559733.0,2830.0,2025,7,Thursday,19:18:34,38.0,6.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.15789473684210525,7.9483852851118995
Hc6qLjb5eNI,22.0,IN,UCIf9i5vGMDha3hj5PcYrD9g,Uday Sadhuvala,2025-07-24 20:19:07,608.0,11.0,0.0,16532972.0,17400.0,2025-07-24 21:19:24,1482.0,67.0,0.0,16532972.0,17400.0,2025,7,Thursday,19:37:38,874.0,56.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.06407322654462243,9.76428295481558
HDpnO-x5KqI,20.0,GB,UC3Lh8yZe1MD-jCIXhBcVtqQ,Kaza LoL LCS Highlights,2025-07-24 20:19:07,184.0,2.0,0.0,363678707.0,315000.0,2025-07-24 21:19:24,260.0,4.0,0.0,363712258.0,315000.0,2025,7,Thursday,19:36:02,76.0,2.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.02631578947368421,12.660331092405906
HFOtU3Jr6iU,,,UC3PYGKK29qJ0zu-eEthHK4g,Zee Telugu,,,,,,,,,,,,,2025,7,Thursday,20:00:11,,,,,,,,,
HhbiUmDfGVc,24.0,unknown,UC99hUDD6cDRMsmWzwKFRyoQ,KamiKaizen,2025-07-24 20:19:07,344.0,1.0,0.0,121107.0,859.0,2025-07-24 21:19:24,470.0,1.0,0.0,121266.0,859.0,2025,7,Thursday,20:00:25,126.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,6.756932389247553
hhPWqmoZpis,24.0,unknown,UC5zKsp27tk71eQXbu1zHz6w,Trending updates,2025-07-24 20:19:07,4823.0,16.0,1.0,470472180.0,100000.0,2025-07-24 21:19:24,30694.0,82.0,1.0,472425632.0,100000.0,2025,7,Thursday,20:02:32,25871.0,66.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.002551119013567315,11.51293546492023
hj6x2DHtIPM,24.0,US,UC1JjWrQJ0a_IwpyXA_ptt1A,THE STREAM - Movies and More,2025-07-24 20:19:07,113.0,14.0,1.0,220512744.0,976000.0,2025-07-24 21:19:24,203.0,19.0,1.0,220589613.0,976000.0,2025,7,Thursday,19:31:07,90.0,5.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.05555555555555555,13.791218889984869
HlO1JuLR0m4,22.0,US,UCJz_yZ6bqAsfcLMZGPTYyxw,Galactic Legends HFY,2025-07-24 20:19:07,0.0,0.0,0.0,45640.0,1190.0,2025-07-24 21:19:24,0.0,0.0,0.0,45640.0,1190.0,2025,7,Thursday,19:23:48,0.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,7.0825485693553
hp6jMbvAJww,22.0,BR,UCLTm_zVTXi5WINfIrEwETdg,prlucinho,2025-07-24 20:19:07,637.0,296.0,9.0,168381215.0,1450000.0,2025-07-24 21:19:24,990.0,527.0,24.0,168381215.0,1450000.0,2025,7,Thursday,19:31:15,353.0,231.0,1481.1782945736434,110.73643410852713,15.0,4.093023255813954,0.0,0.7818696883852692,14.187074804051692
HQDdkxM2su8,20.0,US,UCF1xr09Cdtoxg72b1I3NJwA,BlueHedgehogMan17,2025-07-24 20:19:07,0.0,1.0,0.0,3065021.0,4190.0,2025-07-24 21:19:24,0.0,1.0,0.0,3065021.0,4190.0,2025,7,Thursday,20:09:25,0.0,0.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.0,8.340694647925071
hRBqcH14NUs,15.0,ID,UCukUaZMybIb1X_4o19X2sJg,Mane _ya,2025-07-24 20:19:07,653.0,4.0,0.0,76756.0,146.0,2025-07-24 21:19:24,1030.0,10.0,0.0,76756.0,146.0,2025,7,Thursday,19:54:04,377.0,6.0,380.5,4.25,0.0,0.0,0.0,0.015915119363395226,4.990432586778736
hvt_sjgaY2c,22.0,unknown,UCaryCWb6As8PU7KCj9RTIIA,CINECUTS,2025-07-24 20:19:07,0.0,0.0,0.0,6294.0,12.0,2025-07-24 21:19:24,0.0,0.0,0.0,6294.0,12.0,2025,7,Thursday,19:39:30,0.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,2.5649493574615367
HYtPu3fyehk,10.0,unknown,UCCjzormD3tQ_CY3EbubVxPA,Sharma ji Movies,2025-07-24 20:19:07,63.0,5.0,3.0,227824.0,1090.0,2025-07-24 21:19:24,174.0,11.0,4.0,227839.0,1090.0,2025,7,Thursday,19:43:22,111.0,6.0,218.92307692307693,4.076923076923077,1.0,0.6923076923076923,0.0,0.08108108108108109,6.994849985833071
HzT7nKZfmU8,24.0,IT,UCF4hkK_fe0DnFJiDgDgKeIA,Farm Adventures,2025-07-24 20:19:07,239.0,1.0,0.0,79747897.0,63300.0,2025-07-24 21:19:24,395.0,4.0,0.0,79747897.0,63300.0,2025,7,Thursday,19:30:33,156.0,3.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.019230769230769232,11.055656405795794
i_Xe5QHtdRY,1.0,US,UCBwoZdmqmb4i3XbXBkJJ3Pg,flik of fiction,2025-07-24 20:19:07,21.0,3.0,0.0,41076049.0,409000.0,2025-07-24 21:19:24,23.0,3.0,0.0,41080322.0,409000.0,2025,7,Thursday,19:27:02,2.0,0.0,420.05263157894734,43.473684210526315,0.0,1.7894736842105263,0.0,0.0,12.921472880009725
Iaj7dJL0BiE,24.0,unknown,UCqR6UK2beSkvaHf_rIwU4bQ,Neraalu Goraalu,2025-07-24 20:19:07,207.0,2.0,0.0,20359.0,108.0,2025-07-24 21:19:24,317.0,4.0,0.0,20359.0,109.0,2025,7,Thursday,20:00:10,110.0,2.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,1.0,0.08181818181818182,4.6913478822291435
IJ9ZKb24n3g,15.0,IN,UCbz3YWJA6351c0Fc28XV71Q,SB Pets and Animals ,2025-07-24 20:19:07,1818.0,5.0,0.0,6208244.0,5780.0,2025-07-24 21:19:24,2719.0,6.0,0.0,6230721.0,5790.0,2025,7,Thursday,20:07:51,901.0,1.0,380.5,4.25,0.0,0.0,10.0,0.07880133185349611,8.662331957082475
IMWYABK29Ao,24.0,IN,UCNi2Q-iz5AlpIWHmMd3IoKw,Sri Sathya Sai Telugu,2025-07-24 20:19:07,58.0,16.0,4.0,101700801.0,268000.0,2025-07-24 21:19:24,334.0,44.0,8.0,101700801.0,268000.0,2025,7,Thursday,20:00:06,276.0,28.0,1079.7575757575758,31.742424242424242,4.0,1.696969696969697,0.0,0.14492753623188406,12.498745990829315
IT53Hb_5R1s,22.0,unknown,UCF6EsgsKVQELQqAW2banJ4g,Wheel Octane ,2025-07-24 20:19:07,12.0,0.0,0.0,82977.0,62.0,2025-07-24 21:19:24,200.0,0.0,0.0,84951.0,62.0,2025,7,Thursday,20:10:06,188.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,4.143134726391533
ivMEMwhPEEw,22.0,unknown,UC6gVZhgl-or6kzrpHEyCQqw,Roanldo,2025-07-24 20:19:07,87.0,5.0,0.0,33940.0,76.0,2025-07-24 21:19:24,99.0,5.0,0.0,33940.0,76.0,2025,7,Thursday,19:34:43,12.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,4.343805421853684
IZzPC2AI42o,20.0,IN,UCCPWi_OwWMR5JTiujn7v-7g,Tamil Gaming தமிழ் கேமிங்,2025-07-24 20:19:07,2191.0,616.0,0.0,201964820.0,538000.0,2025-07-24 21:19:24,4905.0,1178.0,0.0,201999772.0,538000.0,2025,7,Thursday,19:45:38,2714.0,562.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.20707442888725128,13.195615697878253
J-fhX0twhic,22.0,unknown,UCPjKBXYXFNVkyl9JUq2cfKg,DN Anime,2025-07-24 20:19:07,0.0,0.0,0.0,0.0,0.0,2025-07-24 21:19:24,0.0,0.0,0.0,0.0,0.0,2025,7,Thursday,19:22:53,0.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,0.0
j06zqhzOjuQ,24.0,BR,UCo4-WGKOvw3QmzW8MRuuFtQ,Pichau,2025-07-24 20:19:07,172.0,22.0,3.0,123401641.0,995000.0,2025-07-24 21:19:24,482.0,85.0,8.0,123401641.0,995000.0,2025,7,Thursday,20:00:06,310.0,63.0,1079.7575757575758,31.742424242424242,5.0,1.696969696969697,0.0,0.25161290322580643,13.81049902116535
J5qSsGduOWQ,23.0,IN,UC_udtgDjHZ7C-Wlt08vuJeQ,zero to Hero dhiraj,2025-07-24 20:19:07,0.0,0.0,0.0,2151.0,62.0,2025-07-24 21:19:24,1.0,1.0,0.0,2184.0,62.0,2025,7,Thursday,19:22:34,1.0,1.0,1012.8636363636364,34.63636363636363,0.0,1.5,0.0,1.0,4.143134726391533
Jaykn8F-fSs,23.0,IN,UCmeuUmFimE61yc2js45IU2g,Nitish Nirala Vines ,2025-07-24 20:19:07,1441.0,28.0,0.0,59062788.0,42500.0,2025-07-24 21:19:24,3844.0,87.0,0.0,59062788.0,42500.0,2025,7,Thursday,19:42:43,2403.0,59.0,1012.8636363636364,34.63636363636363,0.0,1.5,0.0,0.02455264253017062,10.657282884047461
jF6Bqbsb3fs,22.0,US,UCkV1PnB9_wlUVfiTGmAjo2g,Galatic War Stories,2025-07-24 20:19:07,44.0,3.0,0.0,680368.0,4220.0,2025-07-24 21:19:24,91.0,6.0,0.0,680368.0,4220.0,2025,7,Thursday,19:30:23,47.0,3.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.06382978723404255,8.347827345782498
JFimFvEIbYE,24.0,US,UCqDdv3Q1Q4yNoeOjHDpYR3g,Belicomic,2025-07-24 20:19:07,0.0,0.0,0.0,415179.0,1580.0,2025-07-24 21:19:24,2.0,0.0,0.0,416081.0,1580.0,2025,7,Thursday,19:30:33,2.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,7.365812837209472
Jh2rJwtlcbk,22.0,unknown,UC2TLy1zzFhg9qVjvUhwLL3g,DemonOP,2025-07-24 20:19:07,25.0,3.0,2.0,10317.0,26.0,2025-07-24 21:19:24,25.0,3.0,2.0,10317.0,26.0,2025,7,Thursday,19:28:39,0.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,3.295836866004329
JJfOrwGoqe8,24.0,US,UC2wW2yrH3LqR8gIXM5eSOUg,Romotoon,2025-07-24 20:19:07,6.0,3.0,1.0,57550.0,824.0,2025-07-24 21:19:24,10.0,3.0,3.0,57550.0,825.0,2025,7,Thursday,19:35:03,4.0,0.0,1079.7575757575758,31.742424242424242,2.0,1.696969696969697,1.0,3.25,6.715383386334681
jOrZ30heGw8,10.0,BD,UCrT3PZJSszwELmOtlJgeh7g,Cute Pakistan ,2025-07-24 20:19:07,3101.0,0.0,0.0,2736015.0,3640.0,2025-07-24 21:19:24,5193.0,0.0,2.0,3266552.0,3760.0,2025,7,Thursday,19:31:15,2092.0,0.0,218.92307692307693,4.076923076923077,2.0,0.6923076923076923,120.0,0.4043977055449331,8.200013648175434
jrX25c4xaUM,24.0,SN,UCdfAYi5jgCReFhiJf2XvJqw,DIAGNE EFFICACE DIAGNE EFFICACE la mara du peuple ,2025-07-24 20:19:07,469.0,0.0,0.0,5017234.0,90100.0,2025-07-24 21:19:24,1213.0,0.0,0.0,5017234.0,90100.0,2025,7,Thursday,20:01:15,744.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,11.408686542313973
JuZeWW0sVGs,10.0,IN,UC6zSKP06SLsHv3UqJDu3DKQ,satyam yadav8873,2025-07-24 20:19:07,311.0,45.0,0.0,135791.0,750.0,2025-07-24 21:19:24,311.0,47.0,0.0,135791.0,750.0,2025,7,Thursday,19:40:14,0.0,2.0,218.92307692307693,4.076923076923077,0.0,0.6923076923076923,0.0,0.0,6.621405651764134
JxvEL3r2g9U,22.0,unknown,UCiPd8QRdQ-J3YL7czgKWAGQ,jusaider inder,2025-07-24 20:19:07,0.0,0.0,0.0,14400.0,252.0,2025-07-24 21:19:24,1.0,0.0,0.0,14400.0,262.0,2025,7,Thursday,19:19:55,1.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,10.0,70.0,5.53338948872752
jym5Q6dUnyA,22.0,unknown,UCgvEAwDj8R-u7Wh0i4blPLQ,Rafsan Ahmed,2025-07-24 20:19:07,3784.0,115.0,0.0,83186993.0,61100.0,2025-07-24 21:19:24,5177.0,221.0,0.0,83400257.0,61100.0,2025,7,Thursday,19:33:56,1393.0,106.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.07609475951184494,11.020283511637867
K0LWjTnHiRQ,22.0,RO,UCxY6qNatZJBsCrXTvYRtKnw,ReperiesRO,2025-07-24 20:19:07,295.0,8.0,0.0,1100318.0,11300.0,2025-07-24 21:19:24,386.0,14.0,0.0,1104667.0,11300.0,2025,7,Thursday,19:30:35,91.0,6.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.06593406593406594,9.332646496360152
k1cPta143zc,25.0,IN,UCW0G7TDgC7yVDcky1wUQRgA,Desi pataka,2025-07-24 20:19:07,162.0,15.0,2.0,125450884.0,696000.0,2025-07-24 21:19:24,207.0,18.0,2.0,125450884.0,696000.0,2025,7,Thursday,19:21:50,45.0,3.0,502.8888888888889,22.11111111111111,0.0,1.1111111111111112,0.0,0.06666666666666667,13.453106376097134
K6gua8tlOTM,24.0,IN,UCrxBLokkO8HngOY6pzCbrfw,Suman saini 120,2025-07-24 20:19:08,1658.0,6.0,0.0,15192999.0,15000.0,2025-07-24 21:19:24,1899.0,11.0,0.0,15192999.0,15100.0,2025,7,Thursday,19:25:14,241.0,5.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,100.0,2.925311203319502,9.61587214452889
K9A1tOXuh4M,24.0,DE,UCp0urejlDaYz4G8xpTxdIvw,PEARL TV,2025-07-24 20:19:08,189.0,16.0,1.0,281782159.0,225000.0,2025-07-24 21:19:24,411.0,31.0,4.0,281782159.0,225000.0,2025,7,Thursday,19:35:00,222.0,15.0,1079.7575757575758,31.742424242424242,3.0,1.696969696969697,0.0,0.10810810810810811,12.323860125621126
kalY1X1E4Wg,20.0,IN,UCBBCKsWR1dJFCtXScLBDDMQ,Jiga Bhai Vlogs,2025-07-24 20:19:08,0.0,0.0,0.0,32.0,0.0,2025-07-24 21:19:24,1.0,0.0,0.0,37.0,0.0,2025,7,Thursday,19:56:56,1.0,0.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.0,0.0
kCM2X-8O7es,22.0,unknown,UCtYztIL1vY8NO9SEZvK8yHA,Bayernkrimis mit Humor,2025-07-24 20:19:08,66.0,0.0,0.0,3293.0,7.0,2025-07-24 21:19:24,145.0,0.0,0.0,3306.0,7.0,2025,7,Thursday,19:44:15,79.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,2.0794415416798357
kiNHsvmgkns,22.0,unknown,UCBxCqroTW7pvGVskRYcDq_Q,Apexaa Rajput,2025-07-24 20:19:08,10199.0,1009.0,51.0,49745193.0,91600.0,2025-07-24 21:19:24,16707.0,1813.0,71.0,49745193.0,91600.0,2025,7,Thursday,19:22:29,6508.0,804.0,1481.1782945736434,110.73643410852713,20.0,4.093023255813954,0.0,0.13275968039336203,11.425197467633199
KqMT_EFcdkE,20.0,IN,UCEe-jmA3YnSun38ne6BUzUA,HS GAMER OFFICIAL,2025-07-24 20:19:08,49052.0,999.0,1.0,3341155.0,30300.0,2025-07-24 21:19:24,114219.0,991.0,1.0,3341167.0,30300.0,2025,7,Thursday,19:48:00,65167.0,-8.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,-0.00012276152040143016,10.318935994253193
kqWLj8lT820,2.0,IN,UC7oYXNkVU0N2pI4tAiiu-NA,Taxi mamy ,2025-07-24 20:19:08,8.0,0.0,0.0,459134.0,7200.0,2025-07-24 21:19:24,71.0,0.0,0.0,459134.0,7200.0,2025,7,Thursday,20:08:56,63.0,0.0,248.71428571428572,9.857142857142858,0.0,2.142857142857143,0.0,0.0,8.881975184248867
kTKDxHH9mAU,1.0,GB,UCTMoFozMX_0KlRmRxoFXtrg,Eurekaentertainment,2025-07-24 20:19:08,76.0,10.0,1.0,23394502.0,40300.0,2025-07-24 21:19:24,188.0,19.0,2.0,23394502.0,40300.0,2025,7,Thursday,19:39:13,112.0,9.0,420.05263157894734,43.473684210526315,1.0,1.7894736842105263,0.0,0.10714285714285714,10.604131561522696
KWl2Ni2JUSw,22.0,unknown,UCZHfLUONEX-ZUjKOpjhXQ-A,Anjali Sahu,2025-07-24 20:19:08,359.0,23.0,0.0,7089530.0,66800.0,2025-07-24 21:19:24,822.0,75.0,5.0,7096277.0,66800.0,2025,7,Thursday,19:53:16,463.0,52.0,1481.1782945736434,110.73643410852713,5.0,4.093023255813954,0.0,0.1447084233261339,11.109473329472568
L0iqSkj3SMU,,,UCVXCo0W9pk2dDkEBNLhTt7A,Sports Tak,,,,,,,,,,,,,2025,7,Thursday,20:05:10,,,,,,,,,
L0xj_sBYz70,15.0,US,UCc2cESMF4PIxMwlWbfLc6ig,ZIGGY_HD,2025-07-24 20:19:08,673.0,6.0,0.0,40856531.0,116000.0,2025-07-24 21:19:24,704.0,9.0,0.0,40923546.0,116000.0,2025,7,Thursday,19:30:37,31.0,3.0,380.5,4.25,0.0,0.0,0.0,0.0967741935483871,11.661354090741
lC0oR2zSy8E,20.0,US,UCNqEKy6csRlAJ7fBL2CtXfg,Doogtoons,2025-07-24 20:19:08,294.0,24.0,6.0,286499741.0,603000.0,2025-07-24 21:19:24,615.0,46.0,8.0,286635828.0,603000.0,2025,7,Thursday,19:31:22,321.0,22.0,7633.540540540541,38.891891891891895,2.0,0.32432432432432434,0.0,0.08722741433021806,13.30967413408274
Lc4e9SEGdZo,24.0,IN,UC3MQ6Qld-qGfdn_AHl-ktiw,Shabz style,2025-07-24 20:19:08,6161.0,159.0,27.0,31355416.0,155000.0,2025-07-24 21:19:24,10735.0,252.0,44.0,31355416.0,155000.0,2025,7,Thursday,19:22:41,4574.0,93.0,1079.7575757575758,31.742424242424242,17.0,1.696969696969697,0.0,0.031482291211193704,11.951186847493476
lC7Y07zDPVU,24.0,US,UCl3kWVYm6LsTvhdtkt6SGdA,Munisa Samiya,2025-07-24 20:19:08,724.0,6.0,0.0,28496517.0,14200.0,2025-07-24 21:19:24,1084.0,7.0,2.0,28496517.0,14200.0,2025,7,Thursday,19:38:38,360.0,1.0,1079.7575757575758,31.742424242424242,2.0,1.696969696969697,0.0,0.019444444444444445,9.561067663645012
LDLDa8alm9c,22.0,unknown,UC2dXzZdsSHFTznG6s_o__1w,Zero Gaming,2025-07-24 20:19:08,36.0,4.0,0.0,11675.0,17.0,2025-07-24 21:19:24,79.0,5.0,0.0,11675.0,17.0,2025,7,Thursday,20:07:44,43.0,1.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.023255813953488372,2.8903717578961645
lfn10Xug61Y,22.0,unknown,UCEtbc9h4wzDML-WhLGIcRaQ,Kitty Carson ,2025-07-24 20:19:08,0.0,0.0,0.0,23832.0,43.0,2025-07-24 21:19:24,0.0,0.0,0.0,23832.0,43.0,2025,7,Thursday,20:10:19,0.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,3.784189633918261
lnRc8oGLvks,17.0,unknown,UC1TeuQAKqbe3B09i1NcyTew,Santa ,2025-07-24 20:19:08,2911.0,104.0,0.0,32841285.0,37700.0,2025-07-24 21:19:24,4967.0,247.0,0.0,32857269.0,37700.0,2025,7,Thursday,19:21:13,2056.0,143.0,1323.0,29.375,0.0,1.875,0.0,0.06955252918287938,10.537441898283253
LOqLrd9fUvc,22.0,unknown,UCbEe7vVg_LA047mO_VK3Esg,Homecook Sushmita,2025-07-24 20:19:08,2323.0,384.0,14.0,88898598.0,201000.0,2025-07-24 21:19:24,11347.0,1443.0,91.0,88915779.0,201000.0,2025,7,Thursday,19:59:55,9024.0,1059.0,1481.1782945736434,110.73643410852713,77.0,4.093023255813954,0.0,0.14295212765957446,12.211065162153215
LP7kWvUVFYM,23.0,IN,UCCrtg6r9dZhHpIk7Jl6oL7Q,Rahulshortvido5s,2025-07-24 20:19:08,498.0,7.0,0.0,4433882.0,5070.0,2025-07-24 21:19:24,550.0,7.0,0.0,4433882.0,5080.0,2025,7,Thursday,19:27:53,52.0,0.0,1012.8636363636364,34.63636363636363,0.0,1.5,10.0,1.3461538461538463,8.531293315795018
LTBDXUWlyI0,20.0,unknown,UCtQCbFSZhtIsFHxcsuxqC-Q,Coopxr_HD,2025-07-24 20:19:08,5.0,0.0,0.0,16324.0,30.0,2025-07-24 21:19:24,5.0,0.0,0.0,16324.0,30.0,2025,7,Thursday,19:23:57,0.0,0.0,7633.540540540541,38.891891891891895,0.0,0.32432432432432434,0.0,0.0,3.4339872044851463
ltMJFOX6BYI,23.0,IN,UC5jSKXlBzF1pmqrB0r56wEQ,Different boys  ,2025-07-24 20:19:08,18.0,5.0,3.0,185529.0,1040.0,2025-07-24 21:19:24,56.0,12.0,4.0,185529.0,1040.0,2025,7,Thursday,19:52:46,38.0,7.0,1012.8636363636364,34.63636363636363,1.0,1.5,0.0,0.2631578947368421,6.947937068614969
lVFBXPUVt1E,22.0,unknown,UC9AhFuHDq09maroRBs2MdLQ,Tamilnadu kho-kho club,2025-07-24 20:19:08,565.0,19.0,0.0,94540443.0,57600.0,2025-07-24 21:19:24,1775.0,106.0,0.0,94713205.0,57700.0,2025,7,Thursday,19:57:06,1210.0,87.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,100.0,0.6504132231404959,10.961295207644392
M15jc0evlG4,24.0,IN,UC7RRVaDd-UsIxjKN1Av8vwQ,Pocket FM - Tamil kathaikal,2025-07-24 20:19:08,425.0,34.0,3.0,20963224.0,133000.0,2025-07-24 21:19:24,1513.0,94.0,3.0,20963224.0,133000.0,2025,7,Thursday,20:00:06,1088.0,60.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.05514705882352941,11.798111925972618
m8rv8Gwf8Lg,10.0,US,UCEPQngIpHpIdXEnYNfWLQYQ,David Reyes,2025-07-24 20:19:08,0.0,1.0,1.0,62808.0,52.0,2025-07-24 21:19:24,24.0,1.0,1.0,62890.0,52.0,2025,7,Thursday,20:14:38,24.0,0.0,218.92307692307693,4.076923076923077,0.0,0.6923076923076923,0.0,0.0,3.970291913552122
M9h_d_nmYBI,24.0,BD,UCAzxq-WmFRxN97UtCRSKEtQ,Azizul Haque Tushar,2025-07-24 20:19:08,4.0,0.0,0.0,115945.0,337.0,2025-07-24 21:19:24,4.0,0.0,0.0,119659.0,337.0,2025,7,Thursday,19:18:56,0.0,0.0,1079.7575757575758,31.742424242424242,0.0,1.696969696969697,0.0,0.0,5.823045895483019
meMT3bZE2Mo,22.0,US,UC-iQQCjntjOA7VJi7_mYLnQ,Special Education Learning,2025-07-24 20:19:08,0.0,0.0,0.0,27291.0,216.0,2025-07-24 21:19:24,0.0,0.0,0.0,27546.0,216.0,2025,7,Thursday,19:40:26,0.0,0.0,1481.1782945736434,110.73643410852713,0.0,4.093023255813954,0.0,0.0,5.37989735354046
Met-M2qu-w8,22.0,US,UCUpHToQ3oObfwmsy-MVNVPQ,ClintonMata,2025-07-24 20:19:08,36033.0,1097.0,3.0,270291994.0,120000.0,2025-07-24 21:19:24,74012.0,2451.0,4.0,270291994.0,120000.0,2025,7,Thursday,19:30:24,37979.0,1354.0,1481.1782945736434,110.73643410852713,1.0,4.093023255813954,0.0,0.035730271992416865,11.695255355062795
mi61K6fNViA,17.0,ID,UCXMK8TDH7x--GwEx6uVUhPA,CARIK SPORTS,2025-07-24 20:19:08,618.0,4.0,0.0,16442082.0,55600.0,2025-07-24 21:19:24,695.0,6.0,0.0,16444633.0,55600.0,2025,7,Thursday,19:29:06,77.0,2.0,1323.0,29.375,0.0,1.875,0.0,0.025974025974025976,10.925956465688445
MkjMeGWvMio,22.0,BR,UCfvg8A2uKlOmC1xWnUk7tpQ,Canal IgorkPRO,2025-07-24 20:19:08,184.0,38.0,8.0,59807857.0,113000.0,2025-07-24 21:19:24,2028.0,338.0,47.0,59807857.0,113000.0,2025,7,Thursday,20:10:00,1844.0,300.0,1481.1782945736434,110.73643410852713,39.0,4.093023255813954,0.0,0.22613882863340565,11.635151947212842
